CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
418488,2016-00059959,2016-06-23,3:31:00 PM,Bicycle,,1,,,1,WESTMINSTER ST EXIT,WESTMINSTER ST ,KEN MATSUMOTO,348,23-Jun-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,0,No Injury,,41.81577,-71.43886
418532,2016-00060024,2016-06-23,5:48:00 PM,Bicycle,,1,,,1,HARWICH RD,BLACKSTONE BLVD ,KEN MATSUMOTO,348,23-Jun-16,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,1,1,Incapacitating,,41.85012,-71.38739
418990,2016-00060263,2016-06-24,10:34:00 AM,Pedestrian,1,,,,1,280 WASHINGTON STREET,SERVICE ROAD 8 ,Thomas Connetta,374,24-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Non-Incapacitating,,41.82067,-71.4181
419052,2016-00060359,2016-06-24,3:25:00 PM,Pedestrian,1,,,,1,5 Elmwood Ave,,Troy Lambert,413,24-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Incapacitating,,41.81268,-71.42208
419086,2016-00060352,2016-06-24,3:03:00 PM,Pedestrian,1,,,,1,10 BODELL AVENUE,,Donald Castigliego,287,24-Jun-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.81664,-71.4525
419624,2016-00061268,2016-06-26,5:18:00 PM,Bicycle,,1,,,1,BROADWAY,SERVICE ROAD 8 ,KEN MATSUMOTO,348,26-Jun-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.82212,-71.41976
420681,2016-00062305,2016-06-29,11:49:00 AM,Pedestrian,1,,,,1,649 N MAIN ST,,Darren Hull,598,29-Jun-16,Unknown,Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",Pavement Markings,3,1,Complains Of Pain,,41.83823,-71.40925
421443,2016-00063002,2016-07-01,6:46:00 AM,Pedestrian,1,,,,1,EDDY ST,EDDY ST EXIT ,Fernando Lopez,156,1-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,0,No Injury,,41.81158,-71.40709
421468,2016-00063027,2016-07-01,9:04:00 AM,Pedestrian,1,,,,1,30 Hagan Street,30 Hagan Street ,Michele Tella,668,1-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Person,4,1,Incapacitating,,41.83623,-71.43046
422625,2016-00064499,2016-07-04,7:39:00 PM,Pedestrian,1,,,,1,ROWAN STREET,CHALKSTONE AVE ,Leonel Pichs,615,4-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.83337,-71.44742
423024,2016-00064910,2016-07-05,4:19:00 PM,Pedestrian,1,,,,1,WASHINGTON STREET,EMPIRE ST ,William O'Donnell,150,5-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle - Direction Not Specified,No,Traffic Control Signal,2,1,Complains Of Pain,,41.82182,-71.41645
423119,2016-00065013,2016-07-05,9:27:00 PM,Pedestrian,1,,,,1,GODDARD ST,CANDACE ST ,David Harrington,276,5-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83447,-71.42156
423317,2016-00065169,2016-07-06,12:03:00 PM,Bicycle,,1,,,1,Broadway,ATWELLS AVE ,Edwin Kemble,364,6-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82311,-71.42008
423866,2016-00065211,2016-07-06,2:04:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,BRIDGHAM ST ,Eugene Craven,517,7-Jul-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Non-Incapacitating,,41.8169,-71.42848
424339,2016-00066239,2016-07-09,12:27:00 PM,Bicycle,,2,,,1,WEYBOSSET ST,ABBOTT PARK PL ,Fernando Lopez,156,9-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.8205,-71.41363
425191,2016-00067068,2016-07-11,6:49:00 PM,Bicycle,,1,,,1,ROANOKE ST,ACADEMY AVE ,Robert Foley,242,11-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.83168,-71.44442
425583,2016-00067000,2016-07-11,4:20:00 PM,Bicycle,,1,,,1,BROAD ST,BROAD ST ,Edwardo Curi,294,11-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,2,1,Complains Of Pain,,41.8057,-71.41977
425862,2016-00067581,2016-07-13,9:51:00 AM,Bicycle,,1,,,1,BROAD ST,CHESTNUT ST ,Ptlm.Chin,516,13-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,3,41.82003,-71.41432
425930,2016-00067720,2016-07-13,5:40:00 PM,Bicycle,,1,,,1,LINWOOD AVE,UNION AVE ,Luis Pelaez,336,13-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.80885,-71.43939
426160,2016-00067949,2016-07-14,12:11:00 PM,Pedestrian,1,,,,1,ELMWOOD AVE,ELMWOOD AVE ,Fernando Lopez,156,14-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.8037,-71.42567
426361,2016-00068123,2016-07-14,8:58:00 PM,Pedestrian,1,,,,1,241 Jewett St,,Michael Clary,269,14-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83239,-71.42645
426690,2016-00068493,2016-07-15,8:48:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,DE PASQUALE AVE ,Donald Castigliego,287,15-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82359,-71.42694
426774,2016-00068626,2016-07-16,2:20:00 AM,Pedestrian,1,,,,1,HARTFORD AVE,MERINO ST,Matthew Fadale,214,16-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81891,-71.46106
426866,2016-00068827,2016-07-16,4:27:00 PM,Bicycle,,1,,,1,UPDIKE ST,MAWNEY ST,MICHAEL R. TROIA / TRAFFIC BUREAU,331,16-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,2,41.80364,-71.42239
426919,2016-00069070,2016-07-17,2:03:00 AM,Bicycle,,1,,,1,INDIA ST,BRIDGE ST ,Robert Savage,238,17-Jul-16,One-Way Trafficway,Dry,Dark - Lighted,Clear,"Sideswipe, Same Direction",No,No Controls,4,0,No Injury,,41.81828,-71.40226
427535,2016-00069498,2016-07-18,12:52:00 PM,Pedestrian,3,,,,1,ROCHAMBEAU AVE,HOPE ST ,Fernando Lopez,156,18-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,8,3,Non-Incapacitating,,41.84691,-71.39615
427575,2016-00069526,2016-07-18,1:41:00 PM,Bicycle,,1,,,1,111 POINT ST,CHESTNUT ST ,Edwin Kemble,364,18-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,0,No Injury,,41.81626,-71.408
428996,2016-00070308,2016-07-20,4:55:00 PM,Pedestrian,1,,,,1,LINDEN AVE,ELMWOOD AVE ,Daryl Pfeiffer,241,20-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.78612,-71.41951
429399,2016-00070601,2016-07-21,12:30:00 PM,Pedestrian,1,,,,1,HAWKINS ST,BRANCH AVE ,Jose Deschamps,419,21-Jul-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.8509,-71.42142
429438,2016-00070615,2016-07-21,1:40:00 PM,Pedestrian,1,,,,1,DUDLEY ST,CULVER ST ,Jose Deschamps,419,21-Jul-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,No Injury,,41.81069,-71.40797
429439,2016-00070621,2016-07-21,2:02:00 PM,Pedestrian,1,,,,1,MEETING ST,THAYER ST ,Jose Deschamps,419,21-Jul-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82916,-71.40079
429720,2016-00070777,2016-07-21,9:26:00 PM,Bicycle,,1,,,1,WASHINGTON ST,SNOW ST ,Michael Sullivan,347,21-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.82252,-71.4155
433523,2016-00073281,2016-07-28,9:50:00 AM,Bicycle,,1,,,1,WESTMINSTER ST EXIT,WESTMINSTER ST ,Jose Deschamps,419,28-Jul-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81576,-71.43865
434140,2016-00073535,2016-07-28,10:30:00 PM,Pedestrian,1,,,,1,WHIPPLE ST,GEOFFREYS CT ,Andrew Mignanelli,361,29-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,1,1,Incapacitating,,41.83708,-71.42139
434240,2016-00073899,2016-07-29,9:32:00 PM,Bicycle,,1,,,1,River Ave,Pleasant Valley Prkwy,Michael Clary,269,30-Jul-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.83528,-71.43912
434313,2016-00074120,2016-07-30,11:26:00 AM,Bicycle,,1,,,1,CRANSTON ST,ALTHEA ST ,Thiago Gomes,532,30-Jul-16,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sidwswipe, Opposite Direction",No,Traffic Control Signal,4,1,Complains Of Pain,,41.80773,-71.43508
435237,2016-00074863,2016-08-01,8:23:00 AM,Pedestrian,3,,,,1,CHALKSTONE AVE,FALLON AVE ,Fernando Lopez,156,1-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,7,1,Non-Incapacitating,,41.83235,-71.44388
436672,2016-00075654,2016-08-03,2:23:00 PM,Bicycle,,1,,,1,BROAD ST,EARLY ST ,Jose Deschamps,419,3-Aug-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.79526,-71.41102
442363,2016-00075682,2016-08-03,2:09:00 PM,Pedestrian,2,,,,1,N MAIN ST,DOYLE AVE ,David Morgan,474,9-Aug-16,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",Pavement Markings,2,0,No Injury,,41.83833,-71.40923
437609,2016-00076499,2016-08-05,5:08:00 PM,Bicycle,,1,,,1,WHITMARSH ST,BUCKLIN ST ,Stephen Sage,353,5-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,5,1,Complains Of Pain,,41.80593,-71.42659
437950,2016-00076938,2016-08-06,5:14:00 PM,Bicycle,,1,,,1,POCASSET AVE,BANCROFT ST ,David Preston,251,6-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sidwswipe, Opposite Direction",No,Unknown,2,0,No Injury,,41.81334,-71.44837
438786,2016-00077650,2016-08-08,12:19:00 PM,Bicycle,,1,,,1,CRANSTON ST,ALTHEA ST ,Fernando Lopez,156,8-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80766,-71.43514
441292,2016-00078918,2016-08-11,6:09:00 PM,Pedestrian,1,,,,1,BROAD ST,VERNDALE AVE ,Donald Castigliego,287,11-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,2,41.79177,-71.40668
442044,2016-00079490,2016-08-12,2:18:00 AM,Pedestrian,2,,,,1,115 Harris Ave,HARRIS AVE EXIT 22C ,Erik Breault,226,13-Aug-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,2,Complains Of Pain,,41.82692,-71.4245
442208,2016-00079720,2016-08-13,5:21:00 PM,Pedestrian,1,,,,1,850 MANTON AVE,CHALKSTONE AVE ,Trent Hastings,326,13-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,6,1,Incapacitating,,41.83391,-71.46721
442221,2016-00079714,2016-08-13,4:54:00 PM,Bicycle,,1,,,1,North Main St.,Olney St.,Harrison Northup,232,13-Aug-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83522,-71.4098
442516,2016-00080285,2016-08-14,11:54:00 PM,Bicycle,,1,,,1,218 Dexter St,,Michael Clary,269,15-Aug-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.81049,-71.42865
442589,2016-00080202,2016-08-14,7:33:00 PM,Pedestrian,1,,,,1,732 Plainfield St,,Michael Clary,269,15-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81063,-71.46222
442992,2016-00080621,2016-08-15,7:18:00 PM,Pedestrian,1,,,,1,BROADWAY,GREENMAN LN ,Robert Heaton,539,16-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",Traffic Control Signal,3,1,Non-Incapacitating,4,41.82232,-71.41867
443208,2016-00080899,2016-08-16,2:27:00 PM,Pedestrian,1,,,,1,WASHINGTON ST,EMPIRE ST ,Jose Deschamps,419,16-Aug-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.82182,-71.41645
443932,2016-00081253,2016-08-17,1:55:00 PM,Pedestrian,1,,,,1,elmwood ave ,ELMWOOD AVE ,David Schiavulli,27,17-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,No Injury,,41.80861,-71.42467
444408,2016-00081621,2016-08-18,1:04:00 PM,Pedestrian,1,,,,1,EXCHANGE ST,EXCHANGE TER ,Fernando Lopez,156,18-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.82621,-71.41169
446247,2016-00083338,2016-08-22,5:44:00 PM,Pedestrian,1,,,,1,WEYBOSSET ST,DORRANCE ST ,MICHAEL R. TROIA / TRAFFIC BUREAU,331,22-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82307,-71.41098
446764,2016-00083582,2016-08-23,12:36:00 PM,Pedestrian,1,,,,1,Chalkstone Ave,ACADEMY AVE ,Ptlm. Chin,516,23-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Complains Of Pain,2,41.83242,-71.44438
447187,2016-00084003,2016-08-24,1:28:00 PM,Pedestrian,1,,,,1,BOWDOIN ST,KOSSUTH ST ,Fernando Lopez,156,24-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82252,-71.44316
447369,2016-00083911,2016-08-24,8:14:00 AM,Pedestrian,1,,,,1,WASHINGTON ST,EAST APPROACH,J. Amoroso/F. Furtado,613,24-Aug-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Fatal,,41.82465,-71.41247
447978,2016-00084744,2016-08-26,12:57:00 PM,Bicycle,,1,,,1,CANAL ST,SMITH ST ,Scott Keenan,546,26-Aug-16,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,0,No Injury,,41.83142,-71.41134
449133,2016-00085282,2016-08-27,4:33:00 PM,Bicycle,,1,,,1,OXFORD ST,LOUISA ST ,Robert Heaton,539,27-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,No Controls,3,0,No Injury,2,41.80243,-71.40951
449368,2016-00085768,2016-08-28,6:04:00 PM,Pedestrian,1,,,,1,Public St,GORDON AVE ,Peter Salmons,207,28-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.80517,-71.41646
449765,2016-00086331,2016-08-30,8:45:00 AM,Pedestrian,1,,,,1,STEEPLE ST,CANAL ST ,Ptlm. Chin,516,30-Aug-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,3,41.82719,-71.40988
449809,2016-00086445,2016-08-30,3:27:00 PM,Bicycle,,1,,,1,WAITE ST,GENERAL ST ,David Harrington,276,30-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,0,No Injury,,41.85356,-71.4408
450145,2016-00086608,2016-08-30,11:09:00 PM,Pedestrian,1,,,,1,SOUTH WATER ST,WILLIAMS ST ,Robert Heaton,539,31-Aug-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,5,1,Incapacitating,2,41.82152,-71.40517
450264,2016-00086730,2016-08-31,10:43:00 AM,Pedestrian,1,,,,1,WASHINGTON ST,EMPIRE ST ,Jose Deschamps,419,31-Aug-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82182,-71.41645
450273,2016-00086776,2016-08-31,1:00:00 PM,Bicycle,,1,,,1,ABRAM ST,BRANCH AVE ,Fernando Lopez,156,31-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Other,2,1,Complains Of Pain,,41.85412,-71.4307
450504,2016-00086817,2016-08-31,3:33:00 PM,Bicycle,,1,,,1,broad st,FOSTER ST ,Alexa Levesque,248,31-Aug-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81878,-71.41549
450509,2016-00086833,2016-08-31,4:07:00 PM,Bicycle,,1,,,1,157 WATERMAN STREET,,Donald Castigliego,287,31-Aug-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82762,-71.39503
450523,2016-00086856,2016-08-31,4:49:00 PM,Bicycle,,1,,,1,S WATER ST,POWER STREET,Donald Castigliego,287,31-Aug-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Other,5,1,Non-Incapacitating,,41.82239,-71.40603
450852,2016-00087274,2016-09-01,8:28:00 PM,Bicycle,,1,,,1,CHALKSTONE AVE,CANTON ST ,KEN MATSUMOTO,348,1-Sep-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.8323,-71.4425
450909,2016-00087056,2016-09-01,8:33:00 AM,Bicycle,,1,,,1,ALEPPO ST,MANTON AVE ,Joseph Kane,544,2-Sep-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Non-Incapacitating,,41.81968,-71.44739
451810,2016-00088053,2016-09-03,4:06:00 PM,Pedestrian,1,,,,1,ELMWOOD AVE,EXIT 17 ,Richard Mendez,288,3-Sep-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.78853,-71.42091
452267,2016-00088483,2016-09-04,4:02:00 PM,Other,,,,X,1,HARTFORD AV,IDA ST,Joseph Gallucci,503,4-Sep-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,2,41.81835,-71.4574
452357,2016-00088627,2016-09-04,10:23:00 PM,Pedestrian,1,,,,1,MEMORIAL BLVD,FRANCIS ST,Robert Heaton,539,5-Sep-16,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",Pavement Markings,5,1,Incapacitating,6,41.82582,-71.4151
453227,2016-00089285,2016-09-06,7:03:00 PM,Bicycle,,1,,,1,Dorrance st,PINE ST ,Alexa Levesque,248,6-Sep-16,"Two-Way , Not Divided",Wet,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82239,-71.4101
454138,2016-00089920,2016-09-08,4:16:00 PM,Pedestrian,1,,,,1,Hope St.,Cypress St.,Harrison Northup,232,8-Sep-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,3,1,Non-Incapacitating,,41.84102,-71.39899
455626,2016-00091428,2016-09-12,7:37:00 AM,Pedestrian,1,,,,1,Hartford Ave,Bowlet Street,Joseph Kane,544,12-Sep-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,No,No Controls,4,1,Complains Of Pain,,41.81907,-71.46227
455693,2016-00091602,2016-09-12,4:06:00 PM,Bicycle,,1,,,1,POTTERS AVE,NINIGRET AVE ,Donald Castigliego,287,12-Sep-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80466,-71.43675
455701,2016-00091634,2016-09-12,5:30:00 PM,Pedestrian,1,,,,1,Hartford Ave,HARTFORD AVE ,Louy Marroquin,218,12-Sep-16,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,4,1,Complains Of Pain,,41.81727,-71.44995
455890,2016-00091829,2016-09-13,8:53:00 AM,Bicycle,,1,,,1,FOUNTAIN ST,FRANCIS ST ,Fernando Lopez,156,13-Sep-16,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,5,1,Complains Of Pain,,41.82481,-71.41469
456214,2016-00092012,2016-09-13,4:54:00 PM,Pedestrian,1,,,,1,ANGELL ST,WAYLAND AVE ,Erik Breault,226,13-Sep-16,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Incapacitating,,41.83015,-71.38792
456274,2016-00092170,2016-09-13,11:00:00 PM,Pedestrian,1,,,,1,webster ave,STERLING AVE ,Kristen Barth,247,14-Sep-16,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,,41.81036,-71.44923
