row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	pvd_nhood	pvd_wards
903	2019-09-25	797680	23:59:00	Pedestrian	1	NA	FALSE	FALSE	1	270 broad street	LOCKWOOD ST	9/26/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81548	-71.42054	TRUE	FALSE	270 Broad Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.81548	-71.42054	West End	11
900	2019-09-27	797901	16:48:00	Bicycle	NA	1	FALSE	FALSE	1	OLNEY ST	BROWN ST	9/27/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.8356	-71.40544	FALSE	FALSE	Olney Street and Brown Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8356	-71.40544	Mount Hope	2
898	2019-09-28	797975	13:10:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	BLACKSTONE BLVD	9/28/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.8566	-71.39127	FALSE	FALSE	Hope Street and Blackstone Blvd, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8566	-71.39127	Hope	3
899	2019-09-28	798041	19:07:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD STREET	PORTLAND STREET	9/28/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81413	-71.42131	FALSE	FALSE	Broad Street and Portland Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81413	-71.42131	West End	11
895	2019-10-02	798352	19:07:00	Pedestrian	1	NA	FALSE	FALSE	1	NARRAGANSETT BLVD	MASSACHUSETTS AVE	10/2/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	4	41.78756	-71.39551	FALSE	FALSE	Narragansett Blvd and Massachusetts Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.78756	-71.39551	Washington Park	10
896	2019-10-02	798383	23:48:00	Pedestrian	1	NA	FALSE	FALSE	1	Elmwood Ave	POTTERS AVE	10/3/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80128	-71.42641	FALSE	FALSE	Elmwood Ave and Potters Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80128	-71.42641	West End	9
893	2019-10-03	798409	12:06:00	Bicycle	NA	NA	FALSE	FALSE	1	BROADWAY	ANDREW ST	10/3/19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	2	41.81966	-71.42995	FALSE	FALSE	Broadway and Andrew Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81966	-71.42995	Federal Hill	13
894	2019-10-03	798439	16:30:00	Pedestrian	1	NA	FALSE	FALSE	1	KNIGHT ST	BROADWAY	10/3/19	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81981	-71.42938	FALSE	FALSE	Knight Street and Broadway, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81981	-71.42938	Federal Hill	13
892	2019-10-04	798578	16:12:00	Bicycle	1	NA	FALSE	FALSE	1	PLAINFIELD ST	SILVER LAKE AVE	10/4/19	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	2	1	Incapacitating	NA	41.80587	-71.46492	FALSE	FALSE	Plainfield Street and Silver Lake Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80587	-71.46492	Silver Lake	NA
890	2019-10-05	798596	00:50:00	Pedestrian	1	NA	FALSE	FALSE	1	S Water Street	Tockwotton Street	10/5/19	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81694	-71.40012	FALSE	FALSE	S Water Street and Tockwotton Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81694	-71.40012	Fox Point	1
887	2019-10-11	799139	17:47:00	Bicycle	NA	1	FALSE	FALSE	1	HARRIS AVE	ATWELLS AVE	10/11/19	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	0	No Injury	NA	41.82446	-71.4355	FALSE	FALSE	Harris Ave and Atwells Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82446	-71.4355	Olneyville	15
888	2019-10-11	799178	23:00:00	Pedestrian	1	NA	FALSE	FALSE	1	SISSON ST	MANTON AVE	10/12/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82561	-71.45536	FALSE	FALSE	Sisson Street and Manton Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82561	-71.45536	Mount Pleasant	6
886	2019-10-12	799262	19:59:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	W FRIENDSHIP ST	10/12/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.80948	-71.42093	FALSE	FALSE	Broad Street and W Friendship Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.80948	-71.42093	Elmwood	11
885	2019-10-13	799336	15:59:00	Bicycle	NA	1	FALSE	FALSE	1	ADELAIDE AVE	EMERSON ST	10/13/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	2	41.79861	-71.4162	FALSE	FALSE	Adelaide Ave and Emerson Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79861	-71.4162	Elmwood	9
882	2019-10-15	799573	15:30:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	MARLBOROUGH ST	10/15/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80572	-71.41978	FALSE	FALSE	Broad Street and Marlborough Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.80572	-71.41978	Elmwood	9
883	2019-10-15	799577	21:22:00	Pedestrian	1	NA	FALSE	FALSE	1	Imera St	CHALKSTONE AVE	10/15/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Incapacitating	NA	41.83205	-71.45649	FALSE	FALSE	Imera Street and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83205	-71.45649	Manton	6
884	2019-10-15	799651	22:03:00	Pedestrian	1	NA	FALSE	FALSE	1	Atwells Ave	NEWTON ST	10/16/19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82327	-71.42228	FALSE	FALSE	Atwells Ave and Newton Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82327	-71.42228	Federal Hill	13
881	2019-10-16	799597	10:06:00	Bicycle	NA	NA	FALSE	FALSE	2	95 Lydia St	CANDACE ST	10/16/19	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Complains Of Pain	1	41.83493	-71.42109	TRUE	FALSE	95 Lydia Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.83493	-71.42109	Smith Hill	12
880	2019-10-17	799790	15:43:00	Bicycle	NA	1	FALSE	FALSE	1	Veazie Street	DOUGLAS AVE	10/17/19	Two-Way , Not Divided	Dry	Daylight	Cloudy	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Complains Of Pain	NA	41.85154	-71.43468	FALSE	FALSE	Veazie Street and Douglas Ave, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.85154	-71.43468	Wanskuck	14
879	2019-10-18	799861	15:29:00	Pedestrian	1	NA	FALSE	FALSE	1	66 BENEFIT STREET	NA	10/18/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83168	-71.40933	TRUE	TRUE	66 Benefit Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.83168	-71.40933	College Hill	3
878	2019-10-19	799978	16:32:00	Bicycle	NA	1	FALSE	FALSE	1	TRANSIT ST	BROOK ST	10/19/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	6	1	Non-Incapacitating	NA	41.82056	-71.39839	FALSE	FALSE	Transit Street and Brook Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82056	-71.39839	Fox Point	1
877	2019-10-20	800132	17:05:00	Pedestrian	1	NA	FALSE	FALSE	1	60 VALLEY ST	SAN SOUCI DR	10/20/19	Two-Way , Not Divided	Dry	Unknown	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81767	-71.44086	TRUE	FALSE	60 Valley Street, Providence, RI, USA	High	Raw	TRUE	FALSE	Raw	41.81767	-71.44086	Olneyville	15
876	2019-10-21	800245	15:31:00	Pedestrian	1	NA	FALSE	FALSE	1	380 HOPE ST	CARRINGTON AVE	10/21/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.83668	-71.40113	TRUE	FALSE	380 Hope Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.83668	-71.40113	Mount Hope	3
875	2019-10-23	800520	16:04:00	Bicycle	NA	1	FALSE	FALSE	1	EDDY ST	EDDY ST EXIT	10/23/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	NA	41.81156	-71.40709	FALSE	FALSE	Eddy Street and Eddy St Exit, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.81156	-71.40709	Upper South Providence	11
874	2019-10-24	800606	14:50:00	Bicycle	NA	1	FALSE	FALSE	1	533 ELMWOOD AVE	533 ELMWOOD AVE	10/24/19	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	No Controls	2	1	Complains Of Pain	NA	41.79939	-71.42649	TRUE	FALSE	533 Elmwood Ave, Providence, RI, USA	High	Geocoded	TRUE	TRUE	Raw	41.79939	-71.42649	West End	9
872	2019-10-25	800693	07:51:00	Pedestrian	1	NA	FALSE	FALSE	1	ACADEMY AVE	REGENT AVE	10/25/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Person	2	1	Complains Of Pain	NA	41.82926	-71.44403	FALSE	FALSE	Academy Ave and Regent Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82926	-71.44403	Mount Pleasant	6
873	2019-10-25	800745	17:43:00	Bicycle	NA	1	FALSE	FALSE	1	CLEMATIS ST	MOLLOY ST	10/25/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	No	No Controls	2	1	Incapacitating	2	41.83357	-71.44595	FALSE	FALSE	Clematis Street and Molloy Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83357	-71.44595	Mount Pleasant	5
870	2019-10-29	801148	17:13:00	Bicycle	NA	1	FALSE	FALSE	1	537 BROAD STREET	NA	10/29/19	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	NA	41.80968	-71.42098	TRUE	TRUE	537 Broad Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.80968	-71.42098	Elmwood	11
871	2019-10-29	801151	18:00:00	Pedestrian	1	NA	FALSE	FALSE	1	SMITH ST	GENTIAN AVE	10/29/19	Two-Way , Not Divided	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	5	0	No Injury	NA	41.846	-71.45167	FALSE	FALSE	Smith Street and Gentian Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.846	-71.45167	Mount Pleasant	5
869	2019-10-30	801206	14:43:00	Pedestrian	1	NA	FALSE	FALSE	1	COLLEGE ST	BENEFIT ST	10/30/19	One-Way Trafficway	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.826	-71.40683	FALSE	FALSE	College Street and Benefit Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.826	-71.40683	College Hill	2
866	2019-10-31	801281	14:15:00	Bicycle	NA	1	FALSE	FALSE	1	SORRENTO ST	LINWOOD AVE	10/31/19	Two-Way , Not Divided	Wet	Daylight	Rain	Sidwswipe, Opposite Direction	No	Stop Signs	3	1	Complains Of Pain	2	41.80789	-71.43735	FALSE	FALSE	Sorrento Street and Linwood Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80789	-71.43735	West End	8
867	2019-10-31	801300	18:03:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	TUXEDO AVE	10/31/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Other	2	1	Incapacitating	NA	41.82454	-71.43894	FALSE	FALSE	Atwells Ave and Tuxedo Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82454	-71.43894	Olneyville	12
868	2019-10-31	801320	20:58:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	CUTLER ST	10/31/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Incapacitating	NA	41.82467	-71.44135	FALSE	FALSE	Atwells Ave and Cutler Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82467	-71.44135	Olneyville	12
864	2019-11-01	801458	17:57:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	HARTFORD AVE	11/1/19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	Unknown	2	1	Complains Of Pain	NA	41.81827	-71.45698	FALSE	FALSE	Hartford Ave and Hartford Ave, Providence, RI, USA	Med	Raw	TRUE	TRUE	Raw	41.81827	-71.45698	Hartford	7
865	2019-11-01	801460	15:36:00	Pedestrian	1	NA	FALSE	FALSE	1	Dean St	W EXCHANGE ST	11/1/19	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Complains Of Pain	NA	41.82543	-71.42583	FALSE	FALSE	Dean Street and W Exchange Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82543	-71.42583	Federal Hill	13
863	2019-11-04	802737	14:16:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	HARRIS AVE	11/5/19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.81705	-71.44029	FALSE	FALSE	Broadway and Harris Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81705	-71.44029	Olneyville	15
861	2019-11-05	802806	16:59:00	Bicycle	NA	1	FALSE	FALSE	1	DUPONT DR	NIANTIC AVE	11/5/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.80066	-71.43901	FALSE	FALSE	Dupont Dr and Niantic Ave, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.80066	-71.43901	NA	8
862	2019-11-05	802844	19:53:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	BROAD ST	11/5/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Pavement Markings	2	1	Complains Of Pain	NA	41.81632	-71.41929	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	Med	Raw	TRUE	TRUE	Raw	41.81632	-71.41929	Upper South Providence	11
860	2019-11-06	802873	15:55:00	Bicycle	NA	NA	FALSE	FALSE	2	19 Preston St	GOVERNOR ST	11/6/19	Two-Way , Not Divided	Dry	Dusk	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.82425	-71.39368	TRUE	FALSE	19 Preston Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.82425	-71.39368	College Hill	1
858	2019-11-07	802933	17:47:00	Pedestrian	1	NA	FALSE	FALSE	1	DOYLE AVE	PROCTOR PL	11/7/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.83877	-71.40094	FALSE	FALSE	Doyle Ave and Proctor Pl, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83877	-71.40094	Mount Hope	3
859	2019-11-07	802957	15:55:00	Pedestrian	1	NA	FALSE	FALSE	1	Point	Eddy	11/7/19	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	No	Traffic Control Signal	2	1	Complains Of Pain	2	41.81655	-71.40727	FALSE	FALSE	Point and Eddy, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81655	-71.40727	Downtown	1
856	2019-11-08	802963	01:23:00	Bicycle	NA	1	FALSE	FALSE	1	VALLEY ST	DELAINE ST	11/8/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Non-Incapacitating	NA	41.8195	-71.4405	FALSE	FALSE	Valley Street and Delaine Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8195	-71.4405	Olneyville	15
857	2019-11-08	803027	23:31:00	Pedestrian	1	NA	FALSE	FALSE	1	N MAIN ST	RANDALL ST	11/9/19	Two-Way, Divided, Positive Median Barrier	Dry	Dusk	Clear	Angle - Direction Not Specified	No	No Controls	5	1	Non-Incapacitating	2	41.83888	-71.40937	FALSE	FALSE	N Main Street and Randall Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.83888	-71.40937	Mount Hope	3
855	2019-11-11	805194	16:30:00	Pedestrian	1	NA	FALSE	FALSE	1	OAKWOOD AVE	CHALKSTONE AVE	11/11/19	Two-Way , Not Divided	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Incapacitating	NA	41.83316	-71.45964	FALSE	FALSE	Oakwood Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83316	-71.45964	Manton	5
853	2019-11-13	805387	15:57:00	Pedestrian	1	NA	FALSE	FALSE	1	UNION AVE	RICOM WAY	11/13/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.80829	-71.44198	FALSE	FALSE	Union Ave and Ricom Way, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.80829	-71.44198	Silver Lake	15
854	2019-11-13	805704	15:16:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	FRICKER ST	11/13/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.81528	-71.42066	FALSE	FALSE	Broad Street and Fricker Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81528	-71.42066	West End	11
851	2019-11-15	805597	09:50:00	Pedestrian	1	NA	FALSE	FALSE	1	ROUTE 10 SOUTH RESERVOIR AVE EXIT	RESERVOIR AVE	11/15/19	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.78762	-71.43257	FALSE	FALSE	Route 10 South Reservoir Ave Exit and Reservoir Ave, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.78762	-71.43257	Reservoir	8
852	2019-11-15	805662	16:45:00	Pedestrian	1	NA	FALSE	FALSE	1	MEMORIAL BLVD	FRANCIS ST	11/15/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Incapacitating	NA	41.82589	-71.41539	FALSE	FALSE	Memorial Blvd and Francis Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82589	-71.41539	Downtown	12
850	2019-11-17	805830	21:02:00	Bicycle	NA	NA	FALSE	FALSE	2	BROAD ST	SERVICE ROAD 7	11/17/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	No Injury	NA	41.81736	-71.41696	FALSE	FALSE	Broad Street and Service Road 7, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81736	-71.41696	Upper South Providence	11
847	2019-11-19	805939	09:43:00	Pedestrian	1	NA	FALSE	FALSE	1	MEMORIAL BLVD	COLLEGE ST	11/19/19	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.82523	-71.40892	FALSE	FALSE	Memorial Blvd and College Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82523	-71.40892	Downtown	1
848	2019-11-19	805971	15:26:00	Pedestrian	1	NA	FALSE	FALSE	1	BARTON ST	WESTMINSTER ST	11/19/19	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	School Zone Signs	4	0	No Injury	NA	41.81615	-71.43659	FALSE	FALSE	Barton Street and Westminster Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81615	-71.43659	Federal Hill	13
846	2019-11-21	806138	13:35:00	Pedestrian	1	NA	FALSE	FALSE	1	FRANCIS ST	MEMORIAL BLVD	11/21/19	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	4	1	Complains Of Pain	4	41.82602	-71.4154	FALSE	FALSE	Francis Street and Memorial Blvd, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82602	-71.4154	Downtown	12
845	2019-11-23	806319	22:03:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	STOKES ST	11/23/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81668	-71.44236	FALSE	FALSE	Westminster Street and Stokes Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81668	-71.44236	Olneyville	15
844	2019-11-24	806355	08:04:00	Pedestrian	1	NA	FALSE	FALSE	1	HAWKINS ST	ADMIRAL ST	11/24/19	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Complains Of Pain	NA	41.84594	-71.42837	FALSE	FALSE	Hawkins Street and Admiral Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.84594	-71.42837	Wanskuck	4
843	2019-11-25	806494	18:32:00	Pedestrian	1	NA	FALSE	FALSE	1	FRANCIS ST	AMERICAN EXPRESS PLZ	11/25/19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Non-Incapacitating	NA	41.82745	-71.41541	FALSE	FALSE	Francis Street and American Express Plz, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.82745	-71.41541	Downtown	12
842	2019-11-26	806651	20:36:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	HARRIS AVE	11/26/19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.81705	-71.44029	FALSE	FALSE	Broadway and Harris Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81705	-71.44029	Olneyville	15
840	2019-11-27	806764	20:05:00	Bicycle	NA	1	FALSE	FALSE	1	WALLACE ST	WEBSTER AVE	11/27/19	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	2	0	No Injury	NA	41.80936	-71.44876	FALSE	FALSE	Wallace Street and Webster Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80936	-71.44876	Silver Lake	15
841	2019-11-27	806766	19:28:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE	POTTERS AVE	11/27/19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	1	Complains Of Pain	NA	41.80151	-71.42635	FALSE	FALSE	Elmwood Ave and Potters Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80151	-71.42635	West End	9
837	2019-12-05	807337	19:45:00	Pedestrian	1	NA	FALSE	FALSE	1	EXIT 22A (RT )	FRANCIS ST	12/5/19	Two-Way, Divided, Positive Median Barrier	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Incapacitating	NA	41.82577	-71.41527	FALSE	FALSE	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.82577	-71.41527	Downtown	1
