row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	pvd_nhood	pvd_wards	geoid20
1914	2016-07-05	423119	21:27:00	Pedestrian	1	NA	FALSE	FALSE	1	GODDARD ST	CANDACE ST	2016-07-05	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.83447	-71.42156	FALSE	FALSE	Goddard Street and Candace Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83447	-71.42156	Smith Hill	12	440070026001001
1915	2016-07-04	422625	19:39:00	Pedestrian	1	NA	FALSE	FALSE	1	ROWAN STREET	CHALKSTONE AVE	2016-07-04	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.83337	-71.44742	FALSE	FALSE	Rowan Street and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83337	-71.44742	Mount Pleasant	5	440070021013004
1916	2016-07-01	421443	06:46:00	Pedestrian	1	NA	FALSE	FALSE	1	EDDY ST	EDDY ST EXIT	2016-07-01	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	0	No Injury	NA	41.81158	-71.40709	FALSE	FALSE	Eddy Street and Eddy St Exit, Providence, RI, USA	Med	Raw	FALSE	Raw	41.81158	-71.40709	Upper South Providence	11	440070006001065
1917	2016-07-01	421468	09:04:00	Pedestrian	1	NA	FALSE	FALSE	1	30 Hagan Street	30 Hagan Street	2016-07-01	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Person	4	1	Incapacitating	NA	41.83623	-71.43046	TRUE	FALSE	30 Hagan Street, Providence, RI, USA	High	Geocoded	TRUE	Raw	41.83623	-71.43046	Elmhurst	12	440070023002003
1918	2016-06-29	420681	11:49:00	Pedestrian	1	NA	FALSE	FALSE	1	649 N MAIN ST	NA	2016-06-29	Unknown	Dry	Daylight	Clear	Unknown	Yes, M/V and Driver Left Scene	Pavement Markings	3	1	Complains Of Pain	NA	41.83823	-71.40925	TRUE	TRUE	649 N Main Street, Providence, RI, USA	High	NA	FALSE	Raw	41.83823	-71.40925	College Hill	3	440070031004003
1919	2016-06-26	419624	17:18:00	Bicycle	NA	1	FALSE	FALSE	1	BROADWAY	SERVICE ROAD 8	2016-06-26	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.82212	-71.41976	FALSE	FALSE	Broadway and Service Road 8, Providence, RI, USA	Med High	Raw	FALSE	Raw	41.82212	-71.41976	Downtown	1	440070008001063
1920	2016-06-24	418990	10:34:00	Pedestrian	1	NA	FALSE	FALSE	1	280 WASHINGTON STREET	SERVICE ROAD 8	2016-06-24	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Non-Incapacitating	NA	41.82067	-71.4181	TRUE	FALSE	280 Washington Street, Providence, RI, USA	High	NA	FALSE	Raw	41.82067	-71.4181	Downtown	1	440070008001068
1921	2016-06-24	419052	15:25:00	Pedestrian	1	NA	FALSE	FALSE	1	5 Elmwood Ave	NA	2016-06-24	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Incapacitating	NA	41.81268	-71.42208	TRUE	TRUE	5 Elmwood Ave, Providence, RI, USA	High	NA	FALSE	Raw	41.81268	-71.42208	Elmwood	11	440070003021000
1922	2016-06-24	419086	15:03:00	Pedestrian	1	NA	FALSE	FALSE	1	10 BODELL AVENUE	NA	2016-06-24	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Incapacitating	NA	41.81664	-71.4525	TRUE	TRUE	10 Bodell Avenue, Providence, RI, USA	High	NA	FALSE	Raw	41.81664	-71.4525	Hartford	7	440070018003007
1923	2016-06-23	418360	08:21:00	Pedestrian	1	NA	FALSE	FALSE	1	SOUTH ST	RICHMOND ST	2016-06-23	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	2	1	Complains Of Pain	2	41.81737	-71.40785	FALSE	FALSE	South Street and Richmond Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81737	-71.40785	Downtown	1	440070006001015
1924	2016-06-23	418398	09:47:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	HANNAH ST	2016-06-23	Unknown	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.82508	-71.44898	FALSE	FALSE	Atwells Ave and Hannah Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82508	-71.44898	Olneyville	6	440070019004000
1925	2016-06-23	418488	15:31:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST EXIT	WESTMINSTER ST	2016-06-23	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	2	0	No Injury	NA	41.81577	-71.43886	FALSE	FALSE	Westminster Street Exit and Westminster Street, Providence, RI, USA	Med	Raw	FALSE	Raw	41.81577	-71.43886	West End	13	440070010002011
1926	2016-06-23	418532	17:48:00	Bicycle	NA	1	FALSE	FALSE	1	HARWICH RD	BLACKSTONE BLVD	2016-06-23	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Pavement Markings	1	1	Incapacitating	NA	41.85012	-71.38739	FALSE	FALSE	Harwich Rd and Blackstone Blvd, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85012	-71.38739	Blackstone	2	440070034001013
1927	2016-06-21	417407	06:54:00	Pedestrian	1	NA	FALSE	FALSE	1	DEAN ST	SPRUCE ST	2016-06-21	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Other	No	No Controls	3	1	Complains Of Pain	NA	41.82365	-71.42446	FALSE	FALSE	Dean Street and Spruce Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82365	-71.42446	Federal Hill	13	440070009001004
1928	2016-06-21	417498	12:15:00	Pedestrian	1	NA	FALSE	FALSE	1	Thurbers Ave	I 95 S	2016-06-21	One-Way Trafficway	Dry	Daylight	Clear	Other	No	No Controls	2	1	Complains Of Pain	NA	41.80057	-71.40309	FALSE	FALSE	Thurbers Ave and I 95 S, Providence, RI, USA	Med High	Raw	FALSE	Raw	41.80057	-71.40309	Lower South Providence	10	440070006001093
1929	2016-06-21	417636	18:50:00	Pedestrian	1	NA	FALSE	FALSE	1	ADMIRAL ST	WINONA ST	2016-06-21	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.85253	-71.44562	FALSE	FALSE	Admiral Street and Winona Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85253	-71.44562	Elmhurst	5	440070024004004
1930	2016-06-14	413464	09:06:00	Pedestrian	1	NA	FALSE	FALSE	1	PARK ROW E	CANAL ST	2016-06-14	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	3	1	Complains Of Pain	NA	41.82846	-71.41075	FALSE	FALSE	Park Row E and Canal Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82846	-71.41075	Downtown	3	440070008001001
1931	2016-06-11	412116	14:55:00	Bicycle	NA	1	FALSE	FALSE	1	Blackstone Blvd	Freeman Pkwy	2016-06-11	One-Way Trafficway	Wet	Daylight	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Complains Of Pain	NA	41.83895	-71.38512	FALSE	FALSE	Blackstone Blvd and Freeman Pkwy, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83895	-71.38512	Blackstone	2	440070034002040
1932	2016-06-10	411801	17:53:00	Pedestrian	1	NA	FALSE	FALSE	1	993 MANTON AVE	NA	2016-06-10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	2	41.8332	-71.46984	TRUE	TRUE	993 Manton Ave, Providence, RI, USA	High	Raw	FALSE	Raw	41.8332	-71.46984	Manton	6	440070020002016
1933	2016-06-10	411873	19:47:00	Bicycle	NA	1	FALSE	FALSE	1	Prairie Ave	Public St	2016-06-10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.8056	-71.41483	FALSE	FALSE	Prairie Ave and Public Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.8056	-71.41483	Upper South Providence	11	440070004002007
1934	2016-06-10	412338	22:14:00	Bicycle	NA	1	FALSE	FALSE	1	BRANCH AVE	MOY ST	2016-06-11	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.85486	-71.43605	FALSE	FALSE	Branch Ave and Moy Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85486	-71.43605	Wanskuck	4	440070028021011
1935	2016-06-08	410896	16:48:00	Pedestrian	1	NA	FALSE	FALSE	1	PARK ROW	N MAIN ST	2016-06-08	One-Way Trafficway	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	2	1	Complains Of Pain	NA	41.82865	-71.40964	FALSE	FALSE	Park Row and N Main Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.82865	-71.40964	College Hill	1	440070008001020
1936	2016-06-06	409396	07:45:00	Bicycle	NA	1	FALSE	FALSE	1	Wickenden St	BROOK ST	2016-06-06	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	Traffic Control Signal	5	1	Incapacitating	NA	41.81948	-71.39826	FALSE	FALSE	Wickenden Street and Brook Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81948	-71.39826	Fox Point	1	440070037003017
1937	2016-06-06	409656	15:09:00	Bicycle	NA	1	FALSE	FALSE	1	116 ORANGE ST	NA	2016-06-06	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.82238	-71.40897	TRUE	TRUE	116 Orange Street, Providence, RI, USA	High	NA	FALSE	Raw	41.82238	-71.40897	Downtown	1	440070008003049
1938	2016-06-06	409972	17:32:00	Bicycle	NA	1	FALSE	FALSE	1	CARPENTER ST	BATTEY ST	2016-06-06	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	0	No Injury	NA	41.81935	-71.42491	FALSE	FALSE	Carpenter Street and Battey Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81935	-71.42491	Federal Hill	13	440070011002006
1939	2016-06-05	410923	07:58:00	Other	1	NA	FALSE	TRUE	1	BROAD ST	SERVICE ROAD 7	2016-06-08	One-Way Trafficway	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81736	-71.41696	FALSE	FALSE	Broad Street and Service Road 7, Providence, RI, USA	Med	NA	FALSE	Raw	41.81736	-71.41696	Upper South Providence	11	440070007003001
1940	2016-06-02	408292	14:23:00	Bicycle	NA	1	FALSE	FALSE	1	UNION AVE	WEBSTER AVE	2016-06-02	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.80683	-71.44755	FALSE	FALSE	Union Ave and Webster Ave, Providence, RI, USA	Med	NA	FALSE	Raw	41.80683	-71.44755	Silver Lake	15	440070016023008
1941	2016-06-01	407894	13:02:00	Bicycle	NA	1	FALSE	FALSE	1	OAKLAND AVE	CHALKSTONE AVE	2016-06-01	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	2	41.83419	-71.43024	FALSE	FALSE	Oakland Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83419	-71.43024	Valley	12	440070022001001
1942	2016-06-01	407952	16:50:00	Bicycle	NA	1	FALSE	FALSE	1	EXCHANGE TERR	FRANCIS ST	2016-06-01	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.82504	-71.41476	FALSE	FALSE	Exchange Terr and Francis Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.82504	-71.41476	Downtown	1	440070008001042
1943	2016-06-01	408009	19:17:00	Bicycle	NA	1	FALSE	FALSE	1	CHATHAM ST	BRANCH AVE	2016-06-01	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	3	1	Complains Of Pain	NA	41.84872	-71.41661	FALSE	FALSE	Chatham Street and Branch Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.84872	-71.41661	Charles	4	440070029004017
1944	2016-06-01	408181	12:43:00	Pedestrian	1	NA	FALSE	FALSE	1	ZONE ST	ORMS ST	2016-06-02	One-Way Trafficway	Dry	Daylight	Clear	Other	No	No Controls	3	0	No Injury	1	41.83294	-71.42702	FALSE	FALSE	Zone Street and Orms Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83294	-71.42702	Smith Hill	12	440070025001010
1945	2016-05-29	406455	01:53:00	Pedestrian	1	NA	FALSE	FALSE	1	FRIENDSHIP ST	RICHMOND ST	2016-05-29	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	2	41.81998	-71.41139	FALSE	FALSE	Friendship Street and Richmond Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81998	-71.41139	Downtown	1	440070008003066
1946	2016-05-28	406299	10:01:00	Bicycle	NA	1	FALSE	FALSE	1	356 WICKENDEN STREET	ANN ST	2016-05-28	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	3	1	Non-Incapacitating	2	41.81959	-71.39618	TRUE	FALSE	356 Wickenden Street, Providence, RI, USA	High	NA	FALSE	Raw	41.81959	-71.39618	Fox Point	1	440070037002011
1947	2016-05-28	406420	22:20:00	Bicycle	NA	1	FALSE	FALSE	1	Douglas Ave	Branch Ave	2016-05-28	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.85536	-71.4411	FALSE	FALSE	Douglas Ave and Branch Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85536	-71.4411	Wanskuck	14	440070028011012
1948	2016-05-27	406167	15:45:00	Pedestrian	1	NA	FALSE	FALSE	1	PROMENADE ST	RATHBONE ST	2016-05-27	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.82896	-71.42812	FALSE	FALSE	Promenade Street and Rathbone Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.82896	-71.42812	Valley	12	440070025003010
1949	2016-05-26	404945	17:49:00	Pedestrian	1	NA	FALSE	FALSE	1	VALLEY ST	HEMLOCK ST	2016-05-26	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	3	1	Complains Of Pain	NA	41.83044	-71.43051	FALSE	FALSE	Valley Street and Hemlock Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83044	-71.43051	Valley	12	440070025003014
1950	2016-05-26	406081	12:05:00	Bicycle	NA	1	FALSE	FALSE	1	PLAINFIELD ST	DUXBURY ST	2016-05-27	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81211	-71.46161	FALSE	FALSE	Plainfield Street and Duxbury Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81211	-71.46161	Silver Lake	7	440070018006026
1951	2016-05-25	404343	14:25:00	Pedestrian	1	NA	FALSE	FALSE	1	139 Elmdale Ave	TERRACE AVE	2016-05-25	Unknown	Dry	Daylight	Clear	Other	No	No Controls	6	1	Non-Incapacitating	NA	41.80702	-71.44949	TRUE	FALSE	139 Elmdale Ave, Providence, RI, USA	High	NA	FALSE	Raw	41.80702	-71.44949	Silver Lake	15	440070016023008
1952	2016-05-25	404596	20:12:00	Bicycle	NA	NA	FALSE	FALSE	2	HARTFORD AVE	GLENBRIDGE AVE	2016-05-25	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dusk	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	No Injury	NA	41.81898	-71.46158	FALSE	FALSE	Hartford Ave and Glenbridge Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81898	-71.46158	Hartford	7	440070018005002
1953	2016-05-23	403612	15:16:00	Bicycle	1	NA	FALSE	FALSE	1	OAKLAND AVE	SMITH ST	2016-05-23	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	0	No Injury	NA	41.83623	-71.43046	FALSE	FALSE	Oakland Ave and Smith Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83623	-71.43046	Elmhurst	12	440070023002003
1954	2016-05-22	404304	11:04:00	Bicycle	NA	1	FALSE	FALSE	1	BRANCH AVE	HAWKINS ST	2016-05-25	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.85103	-71.42174	FALSE	FALSE	Branch Ave and Hawkins Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.85103	-71.42174	Charles	4	440070029004005
1955	2016-05-18	401720	07:47:00	Bicycle	NA	1	FALSE	FALSE	1	UNION AVE	ALTHEA ST	2016-05-18	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	NA	41.8093	-71.43837	FALSE	FALSE	Union Ave and Althea Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.8093	-71.43837	West End	13	440070013003008
1956	2016-05-17	401711	10:10:00	Bicycle	NA	1	FALSE	FALSE	1	WASHINGTON ST	UNION ST	2016-05-18	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	6	1	Complains Of Pain	NA	41.8236	-71.414	FALSE	FALSE	Washington Street and Union Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.8236	-71.414	Downtown	1	440070008001056
1957	2016-05-14	399180	22:11:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	Summer ST	2016-05-15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81638	-71.41914	FALSE	FALSE	Broad Street and Summer Street, Providence, RI, USA	Med High	Raw	FALSE	Raw	41.81638	-71.41914	Upper South Providence	11	440070007003007
1958	2016-05-12	397364	07:32:00	Bicycle	NA	1	FALSE	FALSE	1	WASHINGTON ST	WINTER ST	2016-05-12	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	3	1	Complains Of Pain	NA	41.81809	-71.4225	FALSE	FALSE	Washington Street and Winter Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.81809	-71.4225	Federal Hill	13	440070011002012
1959	2016-05-12	397661	16:18:00	Other	NA	NA	TRUE	FALSE	2	WESTMINSTER ST	BOUGH ST	2016-05-12	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	5	0	No Injury	3	41.8166	-71.44189	FALSE	FALSE	Westminster Street and Bough Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.8166	-71.44189	Olneyville	15	440070016012005
1960	2016-05-12	397707	15:45:00	Pedestrian	2	NA	FALSE	FALSE	1	WEST EXCHANGE STREET	W EXCHANGE ST EXIT 22A	2016-05-12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	4	2	Complains Of Pain	2	41.82484	-71.41645	FALSE	FALSE	West Exchange Street and W Exchange Street Exit 22a, Providence, RI, USA	Med	Raw	FALSE	Raw	41.82484	-71.41645	Downtown	1	440070008001059
1961	2016-05-11	396766	16:00:00	Bicycle	NA	1	FALSE	FALSE	1	CALLA ST	BROAD ST	2016-05-11	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	1	Non-Incapacitating	NA	41.78984	-71.40486	FALSE	FALSE	Calla Street and Broad Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.78984	-71.40486	Washington Park	10	440070001021013
1962	2016-05-11	396852	14:54:00	Pedestrian	1	NA	FALSE	FALSE	1	LESTER ST	HARRISON ST	2016-05-11	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81253	-71.4284	FALSE	FALSE	Lester Street and Harrison Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81253	-71.4284	West End	11	440070012002017
1963	2016-05-10	396202	13:20:00	Pedestrian	1	NA	FALSE	FALSE	1	1270 BROAD ST	BROAD ST	2016-05-10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Incapacitating	NA	41.792	-71.40696	TRUE	FALSE	1270 Broad Street, Providence, RI, USA	High	NA	FALSE	Raw	41.792	-71.40696	Washington Park	10	440070001023002
1964	2016-05-09	395848	17:57:00	Pedestrian	2	NA	FALSE	FALSE	1	WATERMAN ST	N MAIN ST	2016-05-09	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	22	16	Complains Of Pain	NA	41.82694	-71.4087	FALSE	FALSE	Waterman Street and N Main Street, Providence, RI, USA	Med	NA	FALSE	Raw	41.82694	-71.4087	College Hill	2	440070036023022
1965	2016-05-07	394356	09:00:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	MESSER ST	2016-05-07	Two-Way , Not Divided	Wet	Daylight	Cloudy	Other	Yes, M/V and Driver Left Scene	Pavement Markings	2	1	Complains Of Pain	3	41.81586	-71.43704	FALSE	FALSE	Westminster Street and Messer Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81586	-71.43704	West End	13	440070010002009
1966	2016-05-04	393180	16:36:00	Pedestrian	1	NA	FALSE	FALSE	1	GLENBRIDGE AVE	HARTFORD AVE	2016-05-04	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81928	-71.4614	FALSE	FALSE	Glenbridge Ave and Hartford Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81928	-71.4614	Hartford	7	440070018002017
1967	2016-05-03	392336	13:00:00	Pedestrian	1	NA	FALSE	FALSE	1	CANAL ST	MILL ST	2016-05-03	Two-Way, Divided, Positive Median Barrier	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	5	1	Complains Of Pain	NA	41.8323	-71.41095	FALSE	FALSE	Canal Street and Mill Street, Providence, RI, USA	Med High	Raw	FALSE	Raw	41.8323	-71.41095	College Hill	3	440070031003031
1968	2016-05-02	391673	17:30:00	Bicycle	NA	1	FALSE	FALSE	1	SMITH ST	CHALKSTONE AVE	2016-05-02	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	2	41.83556	-71.42649	FALSE	FALSE	Smith Street and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83556	-71.42649	Smith Hill	12	440070026003014
1969	2016-05-02	391894	14:21:00	Bicycle	NA	1	FALSE	FALSE	1	610 MANTON AVE	RIDGEWAY AVE	2016-05-03	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	2	41.82722	-71.46094	TRUE	FALSE	610 Manton Ave, Providence, RI, USA	High	NA	FALSE	Raw	41.82722	-71.46094	Manton	6	440070020002039
1970	2016-04-29	390145	17:05:00	Bicycle	NA	1	FALSE	FALSE	1	Olney St	HOPE ST	2016-04-29	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	2	41.83569	-71.40214	FALSE	FALSE	Olney Street and Hope Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.83569	-71.40214	College Hill	2	440070036022000
1971	2016-04-27	388812	13:05:00	Bicycle	NA	1	FALSE	FALSE	1	Elmwood Avenue	Westfield Street	2016-04-27	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81001	-71.42398	FALSE	FALSE	Elmwood Avenue and Westfield Street, Providence, RI, USA	Med High	NA	FALSE	Raw	41.81001	-71.42398	Elmwood	11	440070012003010
